key,time,volume,price,midpoint,vwap,market_vwap,twap,market_twap
8.0,2021-01-04 15:02:43.045702184,11.0,57.56,57.555,57.64560846560847,57.65250858247778,1.0,1.0
8.0,2021-01-04 15:04:41.731615948,11.0,57.51,57.504999999999995,57.63815,57.64555414241347,1.0,1.0
8.0,2021-01-04 15:06:42.236410609,11.0,57.47,57.465,57.62938388625593,57.638139326667634,1.0,1.0
8.0,2021-01-04 15:09:42.667436268,11.0,57.33,57.32,57.61454954954955,57.62865246231583,1.0,1.0
8.0,2021-01-04 15:10:42.789047773,11.0,57.28,57.275000000000006,57.59875536480687,57.625703831606565,1.0,1.0
8.0,2021-01-04 15:12:42.902715490,11.0,57.34,57.34,57.58709016393443,57.609545912566226,1.0,1.0
8.0,2021-01-04 15:14:43.631761922,12.0,57.23,57.224999999999994,57.5703515625,57.56528873014244,1.0,1.0
8.0,2021-01-04 15:16:44.206642494,12.0,57.26,57.25,57.5564552238806,57.553741214596585,1.0,1.0
8.0,2021-01-04 15:18:48.625667679,12.0,57.19,57.185,57.54075,57.54448514955121,1.0,1.0
8.0,2021-01-04 15:21:49.216399518,12.0,57.14,57.135000000000005,57.524280821917806,57.519194160599426,1.0,1.0
8.0,2021-01-04 15:22:50.158557735,12.0,57.1,57.095,57.50753289473685,57.50195829807618,1.0,1.0
8.0,2021-01-04 15:24:50.895748198,12.0,57.02,57.015,57.48901898734178,57.459940515700175,1.0,1.0
8.0,2021-01-04 15:26:53.448321126,12.0,57.04,57.03,57.47259146341464,57.44183821927369,1.0,1.0
8.0,2021-01-04 15:29:54.218567466,12.0,57.03,57.025000000000006,57.4569705882353,57.42558584067767,1.0,1.0
8.0,2021-01-04 15:30:54.418580732,12.0,56.97,56.965,57.44036931818182,57.40525722963346,1.0,1.0
