,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
45,1614.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,36.0,86.0,174.0,292.0,238.0,0.0,0.0,0.0,0.0,45.0,8.0,4.0
46,629.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.0,195.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,8.0,4.0
47,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,4.0
48,1525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,4.0
49,1745.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,8.0,4.0
50,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,4.0
51,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,8.0,4.0
52,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,305.0,172.0,472.0,551.0,0.0,0.0,0.0,0.0,0.0,52.0,8.0,4.0
53,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,8.0,4.0
54,2248.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,150.0,701.0,587.0,69.0,0.0,0.0,0.0,0.0,0.0,54.0,8.0,4.0
55,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,8.0,4.0
56,2503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.0,140.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,8.0,4.0
